JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460578.04896,12.518,0.039,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.892|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.069|KMAGSTD=10.900|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.451,0,1.419,Z,,10.900,,V1716 Sco,AAVSO,STD,0,,,
2460578.04920,12.481,0.037,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.852|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.057|KMAGSTD=10.873|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.449,0,1.421,Z,,10.873,,V1716 Sco,AAVSO,STD,0,,,
2460578.04944,12.619,0.039,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.843|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.043|KMAGSTD=10.878|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.302,0,1.423,Z,,10.878,,V1716 Sco,AAVSO,STD,0,,,
2460578.04969,12.539,0.037,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.834|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.046|KMAGSTD=10.866|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.373,0,1.424,Z,,10.866,,V1716 Sco,AAVSO,STD,0,,,
2460578.04995,11.516,0.045,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-5.898|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-6.944|KMAGSTD=10.078|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.506,0,1.426,Z,,10.078,,V1716 Sco,AAVSO,STD,0,,,
2460578.05021,11.398,0.043,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-5.907|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-6.952|KMAGSTD=10.078|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.632,0,1.428,Z,,10.078,,V1716 Sco,AAVSO,STD,0,,,
2460578.05045,11.451,0.045,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.66932|CMAGINS=-6.029|CRA=260.70686|CREFMAG=10.974|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-6.965|KMAGSTD=10.038|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.552,0,1.429,Z,,10.038,,V1716 Sco,AAVSO,STD,0,,,
2460578.05069,11.468,0.046,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-5.894|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-6.916|KMAGSTD=10.101|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.548,0,1.431,Z,,10.101,,V1716 Sco,AAVSO,STD,0,,,
2460578.05095,11.447,0.042,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-5.842|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-6.912|KMAGSTD=10.052|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.518,0,1.433,Z,,10.052,,V1716 Sco,AAVSO,STD,0,,,
2460578.05119,11.439,0.045,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-5.886|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-6.919|KMAGSTD=10.091|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.570,0,1.434,Z,,10.091,,V1716 Sco,AAVSO,STD,0,,,
2460578.05144,11.353,0.040,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-5.918|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-6.938|KMAGSTD=10.103|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.687,0,1.436,Z,,10.103,,V1716 Sco,AAVSO,STD,0,,,
2460578.05168,11.335,0.040,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-5.914|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-6.925|KMAGSTD=10.113|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.703,0,1.438,Z,,10.113,,V1716 Sco,AAVSO,STD,0,,,
2460578.05192,11.519,0.046,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-5.911|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-6.955|KMAGSTD=10.079|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.515,0,1.439,Z,,10.079,,V1716 Sco,AAVSO,STD,0,,,
2460578.05216,11.489,0.046,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-5.935|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-6.961|KMAGSTD=10.097|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.570,0,1.441,Z,,10.097,,V1716 Sco,AAVSO,STD,0,,,
2460583.00346,13.277,0.029,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.622|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.997|KMAGSTD=11.282|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.002,0,1.246,Z,,11.282,,V1716 Sco,AAVSO,STD,0,,,
2460583.00382,13.286,0.028,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.636|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.991|KMAGSTD=11.302|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.007,0,1.248,Z,,11.302,,V1716 Sco,AAVSO,STD,0,,,
2460583.00418,13.287,0.029,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.644|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.998|KMAGSTD=11.303|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.015,0,1.249,Z,,11.303,,V1716 Sco,AAVSO,STD,0,,,
2460583.00453,13.312,0.029,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.631|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.009|KMAGSTD=11.280|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.977,0,1.251,Z,,11.280,,V1716 Sco,AAVSO,STD,0,,,
2460583.00490,13.256,0.028,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.645|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.008|KMAGSTD=11.295|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.046,0,1.253,Z,,11.295,,V1716 Sco,AAVSO,STD,0,,,
2460583.00525,13.322,0.029,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.616|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.993|KMAGSTD=11.281|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.951,0,1.254,Z,,11.281,,V1716 Sco,AAVSO,STD,0,,,
2460583.00561,13.245,0.030,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.636|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.994|KMAGSTD=11.299|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.048,0,1.256,Z,,11.299,,V1716 Sco,AAVSO,STD,0,,,
2460583.00598,13.215,0.029,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.642|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.001|KMAGSTD=11.298|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.084,0,1.258,Z,,11.298,,V1716 Sco,AAVSO,STD,0,,,
2460583.00634,13.245,0.029,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.634|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.997|KMAGSTD=11.294|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.046,0,1.259,Z,,11.294,,V1716 Sco,AAVSO,STD,0,,,
2460583.00671,13.301,0.030,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.611|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.991|KMAGSTD=11.277|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.967,0,1.261,Z,,11.277,,V1716 Sco,AAVSO,STD,0,,,
2460583.00705,12.536,0.027,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-7.206|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.439|KMAGSTD=10.844|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.747,0,1.262,Z,,10.844,,V1716 Sco,AAVSO,STD,0,,,
2460583.00729,12.569,0.028,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-7.216|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.438|KMAGSTD=10.856|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.724,0,1.263,Z,,10.856,,V1716 Sco,AAVSO,STD,0,,,
2460583.00753,12.535,0.028,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-7.226|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.434|KMAGSTD=10.870|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.769,0,1.264,Z,,10.870,,V1716 Sco,AAVSO,STD,0,,,
2460583.00778,12.557,0.026,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-7.225|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.412|KMAGSTD=10.890|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.745,0,1.266,Z,,10.890,,V1716 Sco,AAVSO,STD,0,,,
2460583.00803,12.516,0.030,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-7.198|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.425|KMAGSTD=10.850|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.759,0,1.267,Z,,10.850,,V1716 Sco,AAVSO,STD,0,,,
2460583.00828,12.546,0.029,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-7.203|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.429|KMAGSTD=10.852|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.735,0,1.268,Z,,10.852,,V1716 Sco,AAVSO,STD,0,,,
2460583.00852,12.498,0.028,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-7.240|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.411|KMAGSTD=10.907|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.820,0,1.269,Z,,10.907,,V1716 Sco,AAVSO,STD,0,,,
2460583.00876,12.537,0.028,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-7.197|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.423|KMAGSTD=10.851|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.737,0,1.270,Z,,10.851,,V1716 Sco,AAVSO,STD,0,,,
2460583.00900,12.526,0.028,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-7.232|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.428|KMAGSTD=10.881|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.783,0,1.271,Z,,10.881,,V1716 Sco,AAVSO,STD,0,,,
2460583.00925,12.562,0.028,,V,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-7.170|CRA=260.68444|CREFMAG=12.077|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-8.404|KMAGSTD=10.843|KRA=260.82089|KREFERR=0.053|KREFMAG=10.865|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-6.686,0,1.272,Z,,10.843,,V1716 Sco,AAVSO,STD,0,,,
2460583.00951,11.391,0.037,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.025|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.115|KMAGSTD=10.034|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.757,0,1.274,Z,,10.034,,V1716 Sco,AAVSO,STD,0,,,
2460583.00976,11.407,0.038,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.005|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.076|KMAGSTD=10.052|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.721,0,1.275,Z,,10.052,,V1716 Sco,AAVSO,STD,0,,,
2460583.01000,11.387,0.037,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.035|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.075|KMAGSTD=10.083|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.771,0,1.276,Z,,10.083,,V1716 Sco,AAVSO,STD,0,,,
2460583.01024,11.381,0.038,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.029|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.149|KMAGSTD=10.004|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.771,0,1.277,Z,,10.004,,V1716 Sco,AAVSO,STD,0,,,
2460583.01049,11.369,0.038,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.064|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.139|KMAGSTD=10.048|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.818,0,1.278,Z,,10.048,,V1716 Sco,AAVSO,STD,0,,,
2460583.01074,11.419,0.039,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.043|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.115|KMAGSTD=10.051|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.747,0,1.279,Z,,10.051,,V1716 Sco,AAVSO,STD,0,,,
2460583.01098,11.476,0.037,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.077|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.090|KMAGSTD=10.111|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.725,0,1.281,Z,,10.111,,V1716 Sco,AAVSO,STD,0,,,
2460583.01123,11.352,0.036,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.052|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.100|KMAGSTD=10.076|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.823,0,1.282,Z,,10.076,,V1716 Sco,AAVSO,STD,0,,,
2460583.01147,11.493,0.040,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-5.988|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.088|KMAGSTD=10.023|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.618,0,1.283,Z,,10.023,,V1716 Sco,AAVSO,STD,0,,,
2460583.01171,11.404,0.036,,I,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.040|CRA=260.68444|CREFMAG=11.123|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.110|KMAGSTD=10.053|KRA=260.82089|KREFERR=0.156|KREFMAG=10.119|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.759,0,1.284,Z,,10.053,,V1716 Sco,AAVSO,STD,0,,,
2460584.02715,13.299,0.028,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.394|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.751|KMAGSTD=11.300|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.753,0,1.385,Z,,11.300,,V1716 Sco,AAVSO,STD,0,,,
2460584.02751,13.294,0.031,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.443|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.806|KMAGSTD=11.294|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.806,0,1.387,Z,,11.294,,V1716 Sco,AAVSO,STD,0,,,
2460584.02787,13.251,0.029,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.383|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.738|KMAGSTD=11.303|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.789,0,1.389,Z,,11.303,,V1716 Sco,AAVSO,STD,0,,,
2460584.02824,13.288,0.030,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.411|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.778|KMAGSTD=11.290|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.780,0,1.391,Z,,11.290,,V1716 Sco,AAVSO,STD,0,,,
2460584.02859,13.266,0.030,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.413|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.776|KMAGSTD=11.294|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.803,0,1.394,Z,,11.294,,V1716 Sco,AAVSO,STD,0,,,
2460584.02896,13.285,0.029,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.374|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.733|KMAGSTD=11.299|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.746,0,1.396,Z,,11.299,,V1716 Sco,AAVSO,STD,0,,,
2460584.02932,13.305,0.030,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.414|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.766|KMAGSTD=11.305|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.766,0,1.398,Z,,11.305,,V1716 Sco,AAVSO,STD,0,,,
2460584.02969,13.230,0.029,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.392|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.747|KMAGSTD=11.303|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.819,0,1.401,Z,,11.303,,V1716 Sco,AAVSO,STD,0,,,
2460584.03005,13.288,0.029,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.427|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.771|KMAGSTD=11.313|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.795,0,1.403,Z,,11.313,,V1716 Sco,AAVSO,STD,0,,,
2460584.03041,13.313,0.029,,B,GSAD,,ENSEMBLE,109,X36348VM,|CDEC=-41.65503|CMAGINS=-6.425|CRA=260.68444|CREFMAG=12.657|ENSTYPE=1|KDEC=-41.62720|KMAGINS=-7.765|KMAGSTD=11.317|KRA=260.82089|KREFERR=0.015|KREFMAG=11.312|OBSERVAT=BSM_BERRY|PROJNAME=AAVSO_P341_GSAD_AUTO|VMAGINS=-5.769,0,1.405,Z,,11.317,,V1716 Sco,AAVSO,STD,0,,,
